application_number,application_year,application_date,xml_relative_path
9892601,2003,20030102,xml_files\pa030102_09892601_20030102.xml
10166596,2003,20030102,xml_files\pa030102_10166596_20030102.xml
9894005,2003,20030102,xml_files\pa030102_09894005_20030102.xml
9895573,2003,20030102,xml_files\pa030102_09895573_20030102.xml
10222901,2003,20030102,xml_files\pa030102_10222901_20030102.xml
9896656,2003,20030102,xml_files\pa030102_09896656_20030102.xml
9907845,2003,20030102,xml_files\pa030102_09907845_20030102.xml
10162404,2003,20030102,xml_files\pa030102_10162404_20030102.xml
10045543,2003,20030102,xml_files\pa030102_10045543_20030102.xml
10183572,2003,20030102,xml_files\pa030102_10183572_20030102.xml
9894084,2003,20030102,xml_files\pa030102_09894084_20030102.xml
10233976,2003,20030102,xml_files\pa030102_10233976_20030102.xml
10214691,2003,20030102,xml_files\pa030102_10214691_20030102.xml
10227407,2003,20030102,xml_files\pa030102_10227407_20030102.xml
10226122,2003,20030102,xml_files\pa030102_10226122_20030102.xml
10166048,2003,20030102,xml_files\pa030102_10166048_20030102.xml
10180059,2003,20030102,xml_files\pa030102_10180059_20030102.xml
10235705,2003,20030102,xml_files\pa030102_10235705_20030102.xml
10185174,2003,20030102,xml_files\pa030102_10185174_20030102.xml
10166785,2003,20030102,xml_files\pa030102_10166785_20030102.xml
10164998,2003,20030102,xml_files\pa030102_10164998_20030102.xml
10165832,2003,20030102,xml_files\pa030102_10165832_20030102.xml
10126264,2003,20030102,xml_files\pa030102_10126264_20030102.xml
10182541,2003,20030102,xml_files\pa030102_10182541_20030102.xml
10163088,2003,20030102,xml_files\pa030102_10163088_20030102.xml
10185394,2003,20030102,xml_files\pa030102_10185394_20030102.xml
9893023,2003,20030102,xml_files\pa030102_09893023_20030102.xml
10233444,2003,20030102,xml_files\pa030102_10233444_20030102.xml
10142987,2003,20030102,xml_files\pa030102_10142987_20030102.xml
10222557,2003,20030102,xml_files\pa030102_10222557_20030102.xml
9897174,2003,20030102,xml_files\pa030102_09897174_20030102.xml
10179245,2003,20030102,xml_files\pa030102_10179245_20030102.xml
9893830,2003,20030102,xml_files\pa030102_09893830_20030102.xml
10122314,2003,20030102,xml_files\pa030102_10122314_20030102.xml
10123165,2003,20030102,xml_files\pa030102_10123165_20030102.xml
10231800,2003,20030102,xml_files\pa030102_10231800_20030102.xml
10232794,2003,20030102,xml_files\pa030102_10232794_20030102.xml
10233421,2003,20030102,xml_files\pa030102_10233421_20030102.xml
9895278,2003,20030102,xml_files\pa030102_09895278_20030102.xml
10186599,2003,20030102,xml_files\pa030102_10186599_20030102.xml
10127423,2003,20030102,xml_files\pa030102_10127423_20030102.xml
10232217,2003,20030102,xml_files\pa030102_10232217_20030102.xml
9891325,2003,20030102,xml_files\pa030102_09891325_20030102.xml
10229075,2003,20030102,xml_files\pa030102_10229075_20030102.xml
10227662,2003,20030102,xml_files\pa030102_10227662_20030102.xml
10231687,2003,20030102,xml_files\pa030102_10231687_20030102.xml
9893487,2003,20030102,xml_files\pa030102_09893487_20030102.xml
10184542,2003,20030102,xml_files\pa030102_10184542_20030102.xml
10232206,2003,20030102,xml_files\pa030102_10232206_20030102.xml
9451619,2003,20030102,xml_files\pa030102_09451619_20030102.xml
10186153,2003,20030102,xml_files\pa030102_10186153_20030102.xml
10231505,2003,20030102,xml_files\pa030102_10231505_20030102.xml
10167959,2003,20030102,xml_files\pa030102_10167959_20030102.xml
9896669,2003,20030102,xml_files\pa030102_09896669_20030102.xml
9896741,2003,20030102,xml_files\pa030102_09896741_20030102.xml
10040633,2003,20030102,xml_files\pa030102_10040633_20030102.xml
10143732,2003,20030102,xml_files\pa030102_10143732_20030102.xml
10184974,2003,20030102,xml_files\pa030102_10184974_20030102.xml
9988177,2003,20030102,xml_files\pa030102_09988177_20030102.xml
10141171,2003,20030102,xml_files\pa030102_10141171_20030102.xml
10179371,2003,20030102,xml_files\pa030102_10179371_20030102.xml
9859700,2003,20030102,xml_files\pa030102_09859700_20030102.xml
10228732,2003,20030102,xml_files\pa030102_10228732_20030102.xml
9894083,2003,20030102,xml_files\pa030102_09894083_20030102.xml
10011774,2003,20030102,xml_files\pa030102_10011774_20030102.xml
9896009,2003,20030102,xml_files\pa030102_09896009_20030102.xml
10231758,2003,20030102,xml_files\pa030102_10231758_20030102.xml
10103707,2003,20030102,xml_files\pa030102_10103707_20030102.xml
10227799,2003,20030102,xml_files\pa030102_10227799_20030102.xml
10225022,2003,20030102,xml_files\pa030102_10225022_20030102.xml
9893025,2003,20030102,xml_files\pa030102_09893025_20030102.xml
10225500,2003,20030102,xml_files\pa030102_10225500_20030102.xml
10231237,2003,20030102,xml_files\pa030102_10231237_20030102.xml
9895697,2003,20030102,xml_files\pa030102_09895697_20030102.xml
10226487,2003,20030102,xml_files\pa030102_10226487_20030102.xml
10066851,2003,20030102,xml_files\pa030102_10066851_20030102.xml
9898321,2003,20030102,xml_files\pa030102_09898321_20030102.xml
10158638,2003,20030102,xml_files\pa030102_10158638_20030102.xml
10175306,2003,20030102,xml_files\pa030102_10175306_20030102.xml
10180328,2003,20030102,xml_files\pa030102_10180328_20030102.xml
10183980,2003,20030102,xml_files\pa030102_10183980_20030102.xml
10180463,2003,20030102,xml_files\pa030102_10180463_20030102.xml
10165051,2003,20030102,xml_files\pa030102_10165051_20030102.xml
10227316,2003,20030102,xml_files\pa030102_10227316_20030102.xml
10231974,2003,20030102,xml_files\pa030102_10231974_20030102.xml
9972482,2003,20030102,xml_files\pa030102_09972482_20030102.xml
10166055,2003,20030102,xml_files\pa030102_10166055_20030102.xml
10171790,2003,20030102,xml_files\pa030102_10171790_20030102.xml
10032547,2003,20030102,xml_files\pa030102_10032547_20030102.xml
10230095,2003,20030102,xml_files\pa030102_10230095_20030102.xml
10159848,2003,20030102,xml_files\pa030102_10159848_20030102.xml
9874647,2003,20030102,xml_files\pa030102_09874647_20030102.xml
10162211,2003,20030102,xml_files\pa030102_10162211_20030102.xml
10217120,2003,20030102,xml_files\pa030102_10217120_20030102.xml
9897200,2003,20030102,xml_files\pa030102_09897200_20030102.xml
10156429,2003,20030102,xml_files\pa030102_10156429_20030102.xml
9896008,2003,20030102,xml_files\pa030102_09896008_20030102.xml
9883265,2003,20030102,xml_files\pa030102_09883265_20030102.xml
10153699,2003,20030102,xml_files\pa030102_10153699_20030102.xml
10229844,2003,20030102,xml_files\pa030102_10229844_20030102.xml
10222103,2003,20030102,xml_files\pa030102_10222103_20030102.xml
10170854,2003,20030102,xml_files\pa030102_10170854_20030102.xml
10225860,2003,20030102,xml_files\pa030102_10225860_20030102.xml
10227817,2003,20030102,xml_files\pa030102_10227817_20030102.xml
9888379,2003,20030102,xml_files\pa030102_09888379_20030102.xml
9756801,2003,20030102,xml_files\pa030102_09756801_20030102.xml
9816599,2003,20030102,xml_files\pa030102_09816599_20030102.xml
10180602,2003,20030102,xml_files\pa030102_10180602_20030102.xml
9893307,2003,20030102,xml_files\pa030102_09893307_20030102.xml
10183736,2003,20030102,xml_files\pa030102_10183736_20030102.xml
10179981,2003,20030102,xml_files\pa030102_10179981_20030102.xml
10213124,2003,20030102,xml_files\pa030102_10213124_20030102.xml
10231271,2003,20030102,xml_files\pa030102_10231271_20030102.xml
10178520,2003,20030102,xml_files\pa030102_10178520_20030102.xml
10234019,2003,20030102,xml_files\pa030102_10234019_20030102.xml
10232437,2003,20030102,xml_files\pa030102_10232437_20030102.xml
9578925,2003,20030102,xml_files\pa030102_09578925_20030102.xml
10225974,2003,20030102,xml_files\pa030102_10225974_20030102.xml
9514965,2003,20030102,xml_files\pa030102_09514965_20030102.xml
9881607,2003,20030102,xml_files\pa030102_09881607_20030102.xml
9896093,2003,20030102,xml_files\pa030102_09896093_20030102.xml
9987012,2003,20030102,xml_files\pa030102_09987012_20030102.xml
10041349,2003,20030102,xml_files\pa030102_10041349_20030102.xml
10186760,2003,20030102,xml_files\pa030102_10186760_20030102.xml
10224361,2003,20030102,xml_files\pa030102_10224361_20030102.xml
10233582,2003,20030102,xml_files\pa030102_10233582_20030102.xml
9917364,2003,20030102,xml_files\pa030102_09917364_20030102.xml
10038352,2003,20030102,xml_files\pa030102_10038352_20030102.xml
10144257,2003,20030102,xml_files\pa030102_10144257_20030102.xml
9881444,2003,20030102,xml_files\pa030102_09881444_20030102.xml
10182661,2003,20030102,xml_files\pa030102_10182661_20030102.xml
10233430,2003,20030102,xml_files\pa030102_10233430_20030102.xml
10126591,2003,20030102,xml_files\pa030102_10126591_20030102.xml
10184027,2003,20030102,xml_files\pa030102_10184027_20030102.xml
10233475,2003,20030102,xml_files\pa030102_10233475_20030102.xml
10157272,2003,20030102,xml_files\pa030102_10157272_20030102.xml
10183810,2003,20030102,xml_files\pa030102_10183810_20030102.xml
9893588,2003,20030102,xml_files\pa030102_09893588_20030102.xml
9895362,2003,20030102,xml_files\pa030102_09895362_20030102.xml
10162953,2003,20030102,xml_files\pa030102_10162953_20030102.xml
10233558,2003,20030102,xml_files\pa030102_10233558_20030102.xml
9893036,2003,20030102,xml_files\pa030102_09893036_20030102.xml
10231729,2003,20030102,xml_files\pa030102_10231729_20030102.xml
10166246,2003,20030102,xml_files\pa030102_10166246_20030102.xml
10183156,2003,20030102,xml_files\pa030102_10183156_20030102.xml
9897161,2003,20030102,xml_files\pa030102_09897161_20030102.xml
10226858,2003,20030102,xml_files\pa030102_10226858_20030102.xml
10226905,2003,20030102,xml_files\pa030102_10226905_20030102.xml
9897368,2003,20030102,xml_files\pa030102_09897368_20030102.xml
10182564,2003,20030102,xml_files\pa030102_10182564_20030102.xml
9623546,2003,20030102,xml_files\pa030102_09623546_20030102.xml
10041685,2003,20030102,xml_files\pa030102_10041685_20030102.xml
10181673,2003,20030102,xml_files\pa030102_10181673_20030102.xml
9897832,2003,20030102,xml_files\pa030102_09897832_20030102.xml
9453328,2003,20030102,xml_files\pa030102_09453328_20030102.xml
9897863,2003,20030102,xml_files\pa030102_09897863_20030102.xml
10181266,2003,20030102,xml_files\pa030102_10181266_20030102.xml
10179875,2003,20030102,xml_files\pa030102_10179875_20030102.xml
10178788,2003,20030102,xml_files\pa030102_10178788_20030102.xml
10178789,2003,20030102,xml_files\pa030102_10178789_20030102.xml
9933130,2003,20030102,xml_files\pa030102_09933130_20030102.xml
10143510,2003,20030102,xml_files\pa030102_10143510_20030102.xml
10102737,2003,20030102,xml_files\pa030102_10102737_20030102.xml
9737067,2003,20030102,xml_files\pa030102_09737067_20030102.xml
10234539,2003,20030102,xml_files\pa030102_10234539_20030102.xml
10209896,2003,20030102,xml_files\pa030102_10209896_20030102.xml
9896707,2003,20030102,xml_files\pa030102_09896707_20030102.xml
10170185,2003,20030102,xml_files\pa030102_10170185_20030102.xml
10234508,2003,20030102,xml_files\pa030102_10234508_20030102.xml
10152318,2003,20030102,xml_files\pa030102_10152318_20030102.xml
9893369,2003,20030102,xml_files\pa030102_09893369_20030102.xml
10185915,2003,20030102,xml_files\pa030102_10185915_20030102.xml
10161203,2003,20030102,xml_files\pa030102_10161203_20030102.xml
10182928,2003,20030102,xml_files\pa030102_10182928_20030102.xml
10224691,2003,20030102,xml_files\pa030102_10224691_20030102.xml
10183893,2003,20030102,xml_files\pa030102_10183893_20030102.xml
10188243,2003,20030102,xml_files\pa030102_10188243_20030102.xml
10117666,2003,20030102,xml_files\pa030102_10117666_20030102.xml
10118796,2003,20030102,xml_files\pa030102_10118796_20030102.xml
10186964,2003,20030102,xml_files\pa030102_10186964_20030102.xml
9895109,2003,20030102,xml_files\pa030102_09895109_20030102.xml
10186112,2003,20030102,xml_files\pa030102_10186112_20030102.xml
9882002,2003,20030102,xml_files\pa030102_09882002_20030102.xml
10146360,2003,20030102,xml_files\pa030102_10146360_20030102.xml
10163306,2003,20030102,xml_files\pa030102_10163306_20030102.xml
10040089,2003,20030102,xml_files\pa030102_10040089_20030102.xml
10174676,2003,20030102,xml_files\pa030102_10174676_20030102.xml
10214689,2003,20030102,xml_files\pa030102_10214689_20030102.xml
9898982,2003,20030102,xml_files\pa030102_09898982_20030102.xml
10205656,2003,20030102,xml_files\pa030102_10205656_20030102.xml
10213164,2003,20030102,xml_files\pa030102_10213164_20030102.xml
9893057,2003,20030102,xml_files\pa030102_09893057_20030102.xml
10181206,2003,20030102,xml_files\pa030102_10181206_20030102.xml
10170361,2003,20030102,xml_files\pa030102_10170361_20030102.xml
9895052,2003,20030102,xml_files\pa030102_09895052_20030102.xml
10203599,2003,20030102,xml_files\pa030102_10203599_20030102.xml
10175240,2003,20030102,xml_files\pa030102_10175240_20030102.xml
9897854,2003,20030102,xml_files\pa030102_09897854_20030102.xml
9894288,2003,20030102,xml_files\pa030102_09894288_20030102.xml
9892418,2003,20030102,xml_files\pa030102_09892418_20030102.xml
10205205,2003,20030102,xml_files\pa030102_10205205_20030102.xml
9866679,2003,20030102,xml_files\pa030102_09866679_20030102.xml
9894682,2003,20030102,xml_files\pa030102_09894682_20030102.xml
10033624,2003,20030102,xml_files\pa030102_10033624_20030102.xml
9895572,2003,20030102,xml_files\pa030102_09895572_20030102.xml
9893821,2003,20030102,xml_files\pa030102_09893821_20030102.xml
9894456,2003,20030102,xml_files\pa030102_09894456_20030102.xml
10223494,2003,20030102,xml_files\pa030102_10223494_20030102.xml
10178289,2003,20030102,xml_files\pa030102_10178289_20030102.xml
10224085,2003,20030102,xml_files\pa030102_10224085_20030102.xml
9956869,2003,20030102,xml_files\pa030102_09956869_20030102.xml
10179564,2003,20030102,xml_files\pa030102_10179564_20030102.xml
9897706,2003,20030102,xml_files\pa030102_09897706_20030102.xml
10176619,2003,20030102,xml_files\pa030102_10176619_20030102.xml
9903969,2003,20030102,xml_files\pa030102_09903969_20030102.xml
10231781,2003,20030102,xml_files\pa030102_10231781_20030102.xml
9974035,2003,20030102,xml_files\pa030102_09974035_20030102.xml
10181722,2003,20030102,xml_files\pa030102_10181722_20030102.xml
9875718,2003,20030102,xml_files\pa030102_09875718_20030102.xml
10167299,2003,20030102,xml_files\pa030102_10167299_20030102.xml
10173758,2003,20030102,xml_files\pa030102_10173758_20030102.xml
10231744,2003,20030102,xml_files\pa030102_10231744_20030102.xml
10234067,2003,20030102,xml_files\pa030102_10234067_20030102.xml
10115137,2003,20030102,xml_files\pa030102_10115137_20030102.xml
10204625,2003,20030102,xml_files\pa030102_10204625_20030102.xml
9988638,2003,20030102,xml_files\pa030102_09988638_20030102.xml
9864353,2003,20030102,xml_files\pa030102_09864353_20030102.xml
9894552,2003,20030102,xml_files\pa030102_09894552_20030102.xml
10100881,2003,20030102,xml_files\pa030102_10100881_20030102.xml
9892936,2003,20030102,xml_files\pa030102_09892936_20030102.xml
10169106,2003,20030102,xml_files\pa030102_10169106_20030102.xml
10173861,2003,20030102,xml_files\pa030102_10173861_20030102.xml
10177312,2003,20030102,xml_files\pa030102_10177312_20030102.xml
10236673,2003,20030102,xml_files\pa030102_10236673_20030102.xml
9896756,2003,20030102,xml_files\pa030102_09896756_20030102.xml
9897759,2003,20030102,xml_files\pa030102_09897759_20030102.xml
10016508,2003,20030102,xml_files\pa030102_10016508_20030102.xml
10182216,2003,20030102,xml_files\pa030102_10182216_20030102.xml
10185175,2003,20030102,xml_files\pa030102_10185175_20030102.xml
10175657,2003,20030102,xml_files\pa030102_10175657_20030102.xml
9896243,2003,20030102,xml_files\pa030102_09896243_20030102.xml
10176052,2003,20030102,xml_files\pa030102_10176052_20030102.xml
10181251,2003,20030102,xml_files\pa030102_10181251_20030102.xml
10135739,2003,20030102,xml_files\pa030102_10135739_20030102.xml
9681966,2003,20030102,xml_files\pa030102_09681966_20030102.xml
9865100,2003,20030102,xml_files\pa030102_09865100_20030102.xml
10047768,2003,20030102,xml_files\pa030102_10047768_20030102.xml
9895709,2003,20030102,xml_files\pa030102_09895709_20030102.xml
9897547,2003,20030102,xml_files\pa030102_09897547_20030102.xml
10179235,2003,20030102,xml_files\pa030102_10179235_20030102.xml
10183134,2003,20030102,xml_files\pa030102_10183134_20030102.xml
9894295,2003,20030102,xml_files\pa030102_09894295_20030102.xml
9883311,2003,20030102,xml_files\pa030102_09883311_20030102.xml
10184734,2003,20030102,xml_files\pa030102_10184734_20030102.xml
9896376,2003,20030102,xml_files\pa030102_09896376_20030102.xml
10226351,2003,20030102,xml_files\pa030102_10226351_20030102.xml
10179178,2003,20030102,xml_files\pa030102_10179178_20030102.xml
10201308,2003,20030102,xml_files\pa030102_10201308_20030102.xml
10181921,2003,20030102,xml_files\pa030102_10181921_20030102.xml
9896708,2003,20030102,xml_files\pa030102_09896708_20030102.xml
10180118,2003,20030102,xml_files\pa030102_10180118_20030102.xml
10183689,2003,20030102,xml_files\pa030102_10183689_20030102.xml
10137542,2003,20030102,xml_files\pa030102_10137542_20030102.xml
10150530,2003,20030102,xml_files\pa030102_10150530_20030102.xml
10171936,2003,20030102,xml_files\pa030102_10171936_20030102.xml
9894761,2003,20030102,xml_files\pa030102_09894761_20030102.xml
10067091,2003,20030102,xml_files\pa030102_10067091_20030102.xml
9895653,2003,20030102,xml_files\pa030102_09895653_20030102.xml
10184675,2003,20030102,xml_files\pa030102_10184675_20030102.xml
10160027,2003,20030102,xml_files\pa030102_10160027_20030102.xml
9896257,2003,20030102,xml_files\pa030102_09896257_20030102.xml
